$1;1490184784284333288;public void com.example.intercept.in.RestInInterceptor.interceptIncomingGETRequest();<no-session-id>;2803631505526508739;1490184784122953607;1490184784283111806;app-3lcx5;6;6
$1;1490184784284430736;public void com.example.intercept.out.RestOutInterceptor.interceptOutgoingRequest();<no-session-id>;2803631505526508739;1490184783603572773;1490184783764404272;proxy-lu8ga;5;5
$1;1490184784284515613;public org.springframework.http.ResponseEntity com.example.proxy.MicroserviceType.getInstanceLogin();<no-session-id>;2803631505526508739;1490184783595388150;1490184783764607101;proxy-lu8ga;4;4
$1;1490184784285230218;public void com.example.intercept.in.RestInInterceptor.interceptIncomingGETRequest();<no-session-id>;2803631505526508739;1490184783595292268;1490184783764982929;proxy-lu8ga;3;3
$1;1490184784285330438;public void com.example.intercept.out.RestOutInterceptor.interceptOutgoingRequest();<no-session-id>;2803631505526508739;1490184784113783241;1490184784284050908;elb-2w5uj;2;2
$1;1490184784285418001;public org.springframework.http.ResponseEntity com.example.elb.MicroserviceType.getIndexLogin();<no-session-id>;2803631505526508739;1490184784104127528;1490184784284261177;elb-2w5uj;1;1
$1;1490184784285634736;public void com.example.intercept.in.RestInInterceptor.interceptIncomingGETRequest();<no-session-id>;2803631505526508739;1490184784104039010;1490184784284748912;elb-2w5uj;0;0
$1;1490184784372334247;public org.springframework.http.ResponseEntity com.example.cassandra.MicroserviceType.readData();<no-session-id>;2803631505526508740;1490184783792966248;1490184783852158743;cassandra-9fon2;13;13
$1;1490184784372684296;public void com.example.intercept.in.RestInInterceptor.interceptIncomingGETRequest();<no-session-id>;2803631505526508740;1490184783792870400;1490184783852543825;cassandra-9fon2;12;12
$1;1490184784372862006;public void com.example.intercept.out.RestOutInterceptor.interceptOutgoingRequest();<no-session-id>;2803631505526508740;1490184784312350776;1490184784372622569;restdata-za58l;11;11
$1;1490184784372955491;public org.springframework.http.ResponseEntity com.example.restdata.MicroserviceType.read();<no-session-id>;2803631505526508740;1490184784272361043;1490184784372704012;restdata-za58l;10;10
$1;1490184784373202319;public void com.example.intercept.in.RestInInterceptor.interceptIncomingGETRequest();<no-session-id>;2803631505526508740;1490184784272223808;1490184784373039241;restdata-za58l;9;9
$1;1490184784373446177;public void com.example.intercept.out.RestOutInterceptor.interceptOutgoingRequest();<no-session-id>;2803631505526508740;1490184784271209245;1490184784372304443;app-3lcx5;8;8
$1;1490184784373656412;public org.springframework.http.ResponseEntity com.example.app.MicroserviceType.authenticate();<no-session-id>;2803631505526508740;1490184784207776097;1490184784372383078;app-3lcx5;7;7
$1;1490184784374374785;public void com.example.intercept.in.RestInInterceptor.interceptIncomingGETRequest();<no-session-id>;2803631505526508740;1490184784207691342;1490184784373895441;app-3lcx5;6;6
$1;1490184784375843694;public void com.example.intercept.out.RestOutInterceptor.interceptOutgoingRequest();<no-session-id>;2803631505526508740;1490184783688259625;1490184783855181117;proxy-lu8ga;5;5
$1;1490184784375952522;public org.springframework.http.ResponseEntity com.example.proxy.MicroserviceType.getInstanceLogin();<no-session-id>;2803631505526508740;1490184783678970163;1490184783855300442;proxy-lu8ga;4;4
$1;1490184784376335424;public void com.example.intercept.in.RestInInterceptor.interceptIncomingGETRequest();<no-session-id>;2803631505526508740;1490184783678814875;1490184783855625809;proxy-lu8ga;3;3
